#	delta x [m]	delta y [m]	delta orientation [rad]

-0.0009971	0.0011004	0
-0.0009324	0.0010743	0.0004
-0.0008782	0.0010609	0.0007
-0.0008517	0.0010487	0.001
-0.0008404	0.0010442	0.0014
-0.0007624	0.0010205	0.002
-0.00033615	0.00049915	0.00125
-0.00033615	0.00049915	0.00125
-0.0006444	0.001058	0.0026
-0.0006727	0.0011443	0.0026
-0.0007463	0.0012026	0.0022
-0.0008289	0.0012576	0.0017
-0.0008667	0.0013123	0.0013
-0.0007861	0.0012992	0.002
-0.0008232	0.0012803	0.0015
-0.0009088	0.0012699	0.0008
-0.0009347	0.0012255	0.0008
-0.0009187	0.00117	0.0007
-0.0009211	0.0011398	0.0006
-0.0004817	0.0005701	0.0002
-0.0004817	0.0005701	0.0002
-0.001046	0.001146	-0.0003
-0.0011019	0.0011409	-0.0007
-0.0010868	0.0011254	-0.0007
-0.0010325	0.0011154	-0.0007
-0.0009834	0.0011048	-0.0006
-0.000952	0.0010984	-0.0006
-0.0009672	0.0011176	-0.0006
-0.0009589	0.0011084	-0.0004
-0.0009335	0.0011159	-0.0003
-0.0009431	0.0011632	0
-0.0009721	0.0011934	-0.0001
-0.0010095	0.0012403	-0.0002
-0.00051425	0.00063535	-0.00015
-0.00051425	0.00063535	-0.00015
-0.0009836	0.0012605	-0.0001
-0.000917	0.0012357	0.0002
-0.0008502	0.0011899	0.0006
-0.0007957	0.0011082	0.0007
-0.0007952	0.0010822	0.0008
-0.0008728	0.0011141	0.0007
-0.0009682	0.001172	0.0003
-0.0010431	0.001242	0
-0.0010843	0.001274	-0.0002
-0.0010735	0.0012538	-0.0002
-0.0010176	0.0012151	0
-0.00047745	0.00059145	0.00015
-0.00047745	0.00059145	0.00015
-0.0009238	0.0011548	0.0005
-0.0009506	0.0011458	0.0003
-0.0009799	0.0011803	0.0003
-0.0009628	0.0011923	0.0004
-0.0009544	0.0011826	0.0003
-0.0009529	0.0011597	0.0002
-0.0009173	0.001119	0.0003
-0.0008599	0.001076	0.0004
-0.0008247	0.0010351	0.0003
-0.0008757	0.0010491	0
-0.0004893	0.00054815	-0.00025
-0.0004893	0.00054815	-0.00025
-0.0010504	0.0011353	-0.0009
-0.0010882	0.0011591	-0.0012
-0.001096	0.0011785	-0.0012
-0.0010785	0.0011846	-0.001
-0.0010786	0.0011755	-0.0012
-0.0010883	0.0012229	-0.0012
-0.0011182	0.0012955	-0.001
-0.0010908	0.0013163	-0.0007
-0.0010225	0.0012972	-0.0004
-0.0009399	0.0012612	0.0001
-0.0008543	0.0011935	0.0006
-0.00040555	0.00057345	0.0004
-0.00040555	0.00057345	0.0004
-0.0008279	0.0011193	0.0007
-0.0008636	0.001081	0.0005
-0.0009059	0.0010714	0.0001
-0.000938	0.0010905	-0.0001
-0.0009328	0.0011193	0
-0.000927	0.0011514	0.0002
-0.0009166	0.0011357	0.0003
-0.0009083	0.0011074	0.0003
-0.0008903	0.0011009	0.0005
-0.0008784	0.0011007	0.0006
-0.0009077	0.0011418	0.0008
-0.0004765	0.000593	0.0003
-0.0004765	0.000593	0.0003
-0.0009514	0.0012011	0.0007
-0.00091	0.0011974	0.0005
-0.0008881	0.0011825	0.0004
-0.0009141	0.0011771	0.0003
-0.0009779	0.0011988	0.0001
-0.0010253	0.0012018	-0.0004
-0.0010366	0.0011616	-0.0007
-0.0010603	0.0011033	-0.001
-0.0011079	0.0010432	-0.0013
-0.0011368	0.001073	-0.0013
-0.0011223	0.0011502	-0.0012
-0.0005336	0.0006104	-0.00055
-0.0005336	0.0006104	-0.00055
-0.0010177	0.0012381	-0.0009
-0.0009943	0.0012051	-0.0009
-0.000972	0.0011867	-0.0005
-0.0009486	0.0011883	0.0001
-0.0009288	0.0012061	0.0003
-0.0009251	0.0012176	0.0006
-0.0009149	0.0011838	0.0008
-0.0009163	0.0011474	0.0007
-0.0009289	0.0011368	0.0008
-0.0009157	0.0011372	0.0009
-0.0008621	0.0011073	0.0011
-0.0008123	0.0010524	0.0009
-0.00041045	0.0005051	0.0003
-0.00041045	0.0005051	0.0003
-0.000871	0.0010412	0.0003
-0.0009195	0.0010945	-0.0002
-0.000963	0.0011588	-0.0004
-0.0010102	0.0011997	-0.0006
-0.0010299	0.0011974	-0.0008
-0.0010312	0.001193	-0.0009
-0.0010433	0.0012229	-0.0007
-0.0010374	0.0012712	-0.0005
-0.0010204	0.001283	-0.0003
-0.0010096	0.0012795	-0.0003
-0.0005014	0.00063525	-0.0001
-0.0005014	0.00063525	-0.0001
-0.0009701	0.001231	0
-0.0009129	0.0011969	0.0004
-0.0008788	0.0011824	0.0006
-0.0008807	0.0011615	0.0006
-0.0009131	0.0011321	0.0005
-0.0009483	0.0011188	0
-0.0009672	0.0011203	-0.0002
-0.0009786	0.0011343	-0.0003
-0.0009575	0.0011326	-0.0003
-0.0009138	0.0011258	0
-0.0008583	0.0011155	0.0001
-0.00040585	0.000562	0.0002
-0.00040585	0.000562	0.0002
-0.0008362	0.0011883	0.0003
-0.0009317	0.0012533	0.0001
-0.0010137	0.0012965	-0.0002
-0.0010433	0.0013017	-0.0001
-0.0009987	0.0012619	0.0001
-0.0009234	0.0012004	0.0002
-0.0008812	0.0011584	0.0004
-0.0008703	0.0011402	0.0006
-0.0008581	0.0011178	0.0006
-0.0008759	0.0010979	0.0005
-0.0008969	0.0010888	0.0002
-0.00046645	0.00054855	-0.00005
-0.00046645	0.00054855	-0.00005
-0.0009624	0.001122	-0.0002
-0.0010064	0.0011699	-0.0004
-0.0010649	0.0012216	-0.0007
-0.0010619	0.0012394	-0.001
-0.0010208	0.0012394	-0.001
-0.0009628	0.0012227	-0.0007
-0.0009214	0.001201	-0.0004
-0.0009106	0.0012221	0
-0.0009216	0.0012413	0.0001
-0.0009289	0.0012352	0.0003
-0.00045495	0.0005966	0.0002
-0.00045495	0.0005966	0.0002
-0.0008945	0.0011659	0.0005
-0.0009036	0.0011552	0.0006
-0.000901	0.0011129	0.0006
-0.0008893	0.0010688	0.0006
-0.000848	0.0010442	0.0007
-0.0007913	0.0010182	0.0008
-0.0008234	0.0010328	0.0006
-0.0009587	0.0011009	-0.0001
-0.0010692	0.0011719	-0.0006
-0.001119	0.0012361	-0.0011
-0.0011159	0.001311	-0.0012
-0.0010892	0.0013703	-0.0011
-0.0010697	0.0013882	-0.001
-0.0005376	0.0006782	-0.00045
-0.0005376	0.0006782	-0.00045
-0.0010582	0.0013145	-0.0008
-0.0009922	0.0012504	-0.0004
-0.0009216	0.001174	0
-0.0008762	0.0011247	0.0006
-0.0008817	0.0010937	0.0009
-0.0009118	0.0010874	0.0009
-0.0009318	0.0010882	0.0008
-0.0009615	0.0010903	0.0005
-0.0009951	0.0011142	0.0003
-0.0010057	0.0011536	0.0003
-0.00050845	0.000594	0
-0.00050845	0.000594	0
-0.0009948	0.0012012	0
-0.0009414	0.0011792	0.0001
-0.0009386	0.0011817	0
-0.0009765	0.0012083	-0.0002
-0.0010223	0.001262	-0.0002
-0.0010388	0.0013147	-0.0003
-0.001002	0.0013152	-0.0001
-0.000946	0.0012651	0.0001
-0.0008716	0.0011991	0.0004
-0.0007799	0.0011151	0.0007
-0.0007573	0.0010461	0.0008
-0.0004044	0.0005316	0.0004
-0.0004044	0.0005316	0.0004
-0.0008931	0.0011007	0.0004
-0.0009587	0.0011445	0.0001
-0.0009911	0.0011964	-0.0002
-0.0010007	0.0012262	-0.0003
-0.0009681	0.001221	-0.0003
-0.0009407	0.0012064	-0.0001
-0.0009224	0.0011907	0
-0.000912	0.001162	0
-0.0009299	0.0011558	0.0001
-0.0009533	0.0011889	0.0002
-0.0009603	0.0012251	0.0003
-0.0005057	0.0006329	0.00005
-0.0005057	0.0006329	0.00005
-0.0010052	0.0012687	0
-0.0009611	0.0012171	0
-0.0009215	0.0011282	-0.0001
-0.0009081	0.0010574	-0.0003
-0.0009434	0.0010574	-0.0004
-0.0009756	0.0010747	-0.0005
-0.0009711	0.0010709	-0.0004
-0.0009797	0.0010896	-0.0004
-0.000995	0.0011285	-0.0003
-0.001008	0.0011546	-0.0003
-0.0005312	0.0006054	-0.00015
-0.0005312	0.0006054	-0.00015
-0.0011119	0.0012824	-0.0004
-0.001089	0.0013257	-0.0003
-0.0010155	0.0012995	-0.0001
-0.0009517	0.0012434	0.0002
-0.0009073	0.0012065	0.0003
-0.0008854	0.0011678	0.0005
-0.0008882	0.0011495	0.0003
-0.000906	0.0011504	0.0001
-0.0009189	0.001143	0.0001
-0.0009447	0.0011553	0
-0.0009534	0.0011682	0
-0.0009532	0.0011617	0.0001
-0.0009421	0.0011493	-0.0001
-0.0004675	0.0005483	-0.0001
-0.0004675	0.0005483	-0.0001
-0.0009544	0.001074	-0.0001
-0.000986	0.0011105	0
-0.0010033	0.0011416	0.0002
-0.001047	0.0011984	0
-0.001044	0.001225	-0.0001
-0.0009772	0.001196	0
-0.0009228	0.001186	0.0002
-0.0008999	0.0011891	0.0001
-0.0009017	0.0011976	0
-0.0009105	0.001204	0
-0.0008796	0.0011428	0.0001
-0.0004284	0.0005231	0.0002
-0.0004284	0.0005231	0.0002
-0.0009003	0.0010198	0.0003
-0.0009814	0.0010567	0.0002
-0.0010795	0.0011237	-0.0003
-0.001153	0.0011854	-0.0006
-0.0011855	0.0012278	-0.0009
-0.0011457	0.0012404	-0.0008
-0.001077	0.0012628	-0.0006
-0.0010153	0.0012814	-0.0004
-0.0009712	0.0012434	-0.0004
-0.0009703	0.0012041	-0.0005
-0.0004992	0.00059875	-0.00025
-0.0004992	0.00059875	-0.00025
-0.0010231	0.0012101	-0.0003
-0.0010503	0.001245	-0.0003
-0.0010132	0.0012399	-0.0001
-0.0009247	0.0011913	0.0004
-0.0008297	0.0011259	0.0006
-0.0007894	0.0010669	0.0006
-0.0008205	0.0010741	0.0003
-0.0008687	0.0011202	0.0001
-0.0008902	0.0011236	0
-0.0009102	0.001118	0.0001
-0.0009325	0.0011078	0.0002
-0.0004856	0.0005547	0.00015
-0.0004856	0.0005547	0.00015
-0.0010058	0.0011602	0.0002
-0.0010581	0.0012855	-0.0002
-0.0010761	0.0013862	-0.0004
-0.0010558	0.0014188	-0.0004
-0.0010317	0.0014009	-0.0004
-0.0009485	0.0013338	-0.0001
-0.0008796	0.0012556	0.0001
-0.0008553	0.0011915	0.0003
-0.0008903	0.0011444	0.0003
-0.000934	0.0011068	0.0002
-0.0009698	0.0010869	0.0001
-0.00050025	0.00054765	0
-0.00050025	0.00054765	0
-0.0010069	0.0011172	0.0001
-0.000989	0.001126	0.0003
-0.0009491	0.0011277	0.0003
-0.0009172	0.0011336	0.0002
-0.0008864	0.0011368	0.0002
-0.000884	0.0011568	0.0001
-0.000934	0.0012112	-0.0001
-0.0009915	0.0012526	-0.0003
-0.0010126	0.0012663	-0.0003
-0.0009647	0.0012443	-0.0001
-0.0008959	0.0011932	0.0002
-0.00044925	0.0005781	0
-0.00044925	0.0005781	0
-0.0009747	0.0011799	-0.0001
-0.0010342	0.0011918	-0.0004
-0.0010563	0.0011785	-0.0004
-0.0010661	0.0011507	-0.0004
-0.0010599	0.0011293	-0.0003
-0.0010407	0.0011148	-0.0003
-0.0010102	0.0011246	-0.0002
-0.000982	0.0011664	-0.0001
-0.0009514	0.0011895	-0.0001
-0.0009226	0.0011925	0
-0.0009012	0.0011863	0.0002
-0.0008861	0.0011754	0.0003
-0.00044805	0.000603	0.0001
-0.00044805	0.000603	0.0001
-0.0009127	0.0012587	0
-0.0009402	0.0012626	-0.0001
-0.0009891	0.001256	-0.0005
-0.0010065	0.0012399	-0.0006
-0.0009799	0.0012021	-0.0004
-0.0009268	0.0011402	-0.0001
-0.000888	0.0010628	0.0001
-0.0008798	0.0010401	0.0002
-0.0008705	0.0010325	0.0006
-0.0008768	0.0010226	0.0007
-0.0004611	0.00054315	0.00035
-0.0004611	0.00054315	0.00035
-0.0009556	0.0011646	0.0006
-0.0009619	0.0011932	0.0006
-0.000994	0.0012035	0.0003
-0.0010254	0.0012306	0.0002
-0.0010596	0.0012605	-0.0001
-0.0011141	0.0012944	-0.0005
-0.0011719	0.0013207	-0.001
-0.001141	0.0013253	-0.0009
-0.0010164	0.0012871	-0.0006
-0.0009003	0.00123	0
-0.0008481	0.0011901	0.0001
-0.000423	0.00057925	0.00005
-0.000423	0.00057925	0.00005
-0.0008561	0.0011348	0.0002
-0.0008783	0.0011175	0.0002
-0.0009136	0.0011174	0.0001
-0.0009569	0.0011317	0.0002
-0.0009742	0.0011395	0.0002
-0.0009592	0.0011348	0.0002
-0.0009241	0.0011154	0.0005
-0.0009046	0.0011032	0.0006
-0.0009265	0.001134	0.0006
-0.0009835	0.0011982	0.0003
-0.0010158	0.0012747	0.0001
-0.00049655	0.0006557	0.00005
-0.00049655	0.0006557	0.00005
-0.0009002	0.0012726	0.0005
-0.0008311	0.0012201	0.0006
-0.0008284	0.0011859	0.0004
-0.0008392	0.0011594	0
-0.0008695	0.0011567	-0.0002
-0.0009503	0.0011715	-0.0006
-0.0010464	0.0011761	-0.0007
-0.0010857	0.0011686	-0.0006
-0.0010602	0.0011632	-0.0002
-0.0010126	0.0011396	0.0001
-0.0009908	0.001113	0.0002
-0.0010136	0.001117	0.0001
-0.00049855	0.00056465	0.00005
-0.00049855	0.00056465	0.00005
-0.0009675	0.0011418	0.0002
-0.0009292	0.0011954	0.0002
-0.0008734	0.001232	0.0003
-0.0008312	0.0012338	0.0002
-0.0008384	0.0012354	-0.0001
-0.0008534	0.0012274	-0.0002
-0.000887	0.0012194	-0.0001
-0.0009421	0.0012075	-0.0001
-0.0009938	0.0011593	-0.0003
-0.001027	0.0011275	-0.0003
-0.0010087	0.0010835	0.0001
-0.00049535	0.0005126	0.0001
-0.00049535	0.0005126	0.0001
-0.0010236	0.0010318	0.0002
-0.0010595	0.0011091	0
-0.0010529	0.0011658	0
-0.0010365	0.0012116	-0.0002
-0.0010585	0.0012529	-0.0001
-0.0010389	0.0012734	0.0001
-0.0009883	0.0012705	0.0002
-0.00095	0.0012667	0.0003
-0.0009332	0.0012612	0.0002
-0.0009221	0.0012248	0.0002
-0.0004353	0.0005876	0.00005
-0.0004353	0.0005876	0.00005
-0.0008527	0.0011605	0.0002
-0.0008835	0.0011471	0.0001
-0.0008975	0.0011094	0.0002
-0.0009	0.0010715	0.0003
-0.0008885	0.0010299	0.0004
-0.0008989	0.0010288	0.0005
-0.0009104	0.0010768	0.0004
-0.0009244	0.0011289	0.0004
-0.0009108	0.0011407	0.0003
-0.0009002	0.0011305	0.0003
-0.0009051	0.0011249	0.0001
-0.00045335	0.00057165	0.0001
-0.00045335	0.00057165	0.0001
-0.0009373	0.0011966	0
-0.0009798	0.0012712	-0.0002
-0.0010062	0.0013025	-0.0005
-0.0010114	0.0012612	-0.0005
-0.0010106	0.0012117	-0.0005
-0.0009839	0.0011585	-0.0002
-0.0009648	0.0011014	0
-0.0009968	0.0010895	0.0001
-0.0010642	0.0011189	0
-0.0010748	0.0011487	0.0002
-0.0010123	0.0011646	0.0007
-0.00046915	0.00058805	0.0005
-0.00046915	0.00058805	0.0005
-0.0008772	0.0011822	0.0009
-0.0008674	0.0012085	0.0007
-0.0008905	0.001235	0.0003
-0.0008947	0.001219	-0.0002
-0.0009215	0.0012166	-0.0008
-0.0009469	0.0012442	-0.0012
-0.0009354	0.001262	-0.0011
-0.0009477	0.0012714	-0.0009
-0.0009234	0.0012537	-0.0008
-0.0008659	0.0012033	-0.0004
-0.0007853	0.0011445	0.0004
-0.00036375	0.0005325	0.00035
-0.00036375	0.0005325	0.00035
-0.0007679	0.0010213	0.0009
-0.0008344	0.0010671	0.0013
-0.0008786	0.0010883	0.0018
-0.0009084	0.0010335	0.0017
-0.0009077	0.0010155	0.0012
-0.0009336	0.0010035	0.0008
-0.0009706	0.0010756	0.0002
-0.0010514	0.0011749	-0.0006
-0.0025618	0.00328485	-0.00215
-0.0025618	0.00328485	-0.00215
-0.0008607	0.0012217	-0.0001
-0.0008481	0.0011785	-0.0001
-0.0008616	0.001183	0.0002
-0.0008821	0.0011704	0.0002
-0.0008938	0.001143	0.0002
-0.0008754	0.0011267	0.0004
-0.0008948	0.0011159	0.0005
-0.0009085	0.0010963	0.0004
-0.0009295	0.0010712	0.0002
-0.0009678	0.0010608	-0.0001
-0.0004937	0.00053725	-0.00005
-0.0004937	0.00053725	-0.00005
-0.0010104	0.0011328	-0.0002
-0.001021	0.0011703	-0.0002
-0.0010202	0.0011695	-0.0004
-0.001007	0.0011957	-0.0007
-0.0009664	0.0012221	-0.0006
-0.00093	0.001232	-0.0005
-0.0009254	0.0012364	-0.0003
-0.0008905	0.0012282	0.0001
-0.0008176	0.0011724	0.0005
-0.00081	0.0011138	0.0008
-0.0008796	0.0010935	0.0009
-0.0004981	0.0005548	0.0003
-0.0004981	0.0005548	0.0003
-0.0010839	0.0011747	0.0003
-0.0011397	0.0012277	0.0001
-0.0011691	0.0012574	-0.0002
-0.0011467	0.0012259	-0.0005
-0.0010763	0.0011822	-0.0006
-0.0009867	0.001147	-0.0003
-0.0009014	0.0011213	-0.0001
-0.0008568	0.0011394	0
-0.0008682	0.0011609	-0.0001
-0.0008682	0.0011819	0
-0.000872	0.0012218	0.0001
-0.00042	0.00061445	0.00015
-0.00042	0.00061445	0.00015
-0.0007815	0.0011903	0.0007
-0.0007521	0.0011014	0.0007
-0.0007952	0.0010201	0.0005
-0.0008652	0.0010212	0.0005
-0.0009232	0.0010666	0.0004
-0.0009821	0.0011029	0.0001
-0.0010444	0.001145	-0.0001
-0.0010695	0.0011526	-0.0003
-0.0010795	0.0011291	-0.0003
-0.0010761	0.0011417	-0.0005
-0.0010762	0.0012037	-0.0002
-0.0010752	0.0012699	-0.0003
-0.0005271	0.0006419	-0.0002
-0.0005271	0.0006419	-0.0002
-0.001044	0.0012722	-0.0005
-0.000986	0.0012361	-0.0005
-0.0008816	0.0011579	-0.0001
-0.0008231	0.0011327	0.0001
-0.000844	0.0011469	0.0002
-0.0009102	0.001143	0
-0.0009546	0.0011484	0
-0.0009555	0.0011585	0
-0.0009377	0.0011552	0.0003
-0.0009368	0.0011744	0.0003
-0.0009574	0.0011605	0.0001
-0.00050085	0.00056455	0
-0.00050085	0.00056455	0
-0.0010114	0.0010813	-0.0001
-0.001002	0.001069	0.0001
-0.000996	0.0011175	0.0001
-0.0009937	0.0011335	0.0001
-0.0010101	0.0011773	-0.0001
-0.0009995	0.0012235	-0.0001
-0.0009507	0.0012341	0
-0.0008858	0.0012469	0.0003
-0.0008482	0.0012566	0.0003
-0.0008139	0.0012213	0.0004
-0.0008163	0.0011275	0.0004
-0.0004179	0.00052995	0.0001
-0.0004179	0.00052995	0.0001
-0.0008482	0.001014	0.0003
-0.0008876	0.0009908	0.0003
-0.0009771	0.0010232	0
-0.0011274	0.0011196	-0.0005
-0.0012515	0.0012135	-0.001
-0.0012636	0.0012647	-0.0009
-0.0012199	0.0013118	-0.0008
-0.0011376	0.0013125	-0.0005
-0.0010212	0.0012722	-0.0003
-0.0009531	0.0012143	-0.0004
-0.0004581	0.0005912	-0.0001
-0.0004581	0.0005912	-0.0001
-0.0008857	0.0011653	0
-0.0008477	0.0011434	0.0002
-0.0007828	0.0011245	0.0005
-0.0007509	0.0010824	0.0007
-0.0007371	0.0010106	0.0008
-0.0007826	0.0009425	0.0006
-0.0008663	0.0009664	0.0005
-0.0009367	0.0010236	0.0003
-0.0010296	0.0010981	0
-0.0011044	0.0011865	-0.0004
-0.0011136	0.0012285	-0.0004
-0.00054175	0.0006141	-0.00015
-0.00054175	0.0006141	-0.00015
-0.0010439	0.0012381	-0.0001
-0.0010022	0.0012558	-0.0001
-0.0009578	0.0012652	-0.0001
-0.0009393	0.0012373	-0.0001
-0.000945	0.0012264	-0.0002
-0.0009312	0.001228	-0.0001
-0.0008665	0.0011953	0.0003
-0.0008373	0.0011549	0.0005
-0.0008809	0.0011184	0.0004
-0.0009791	0.0010858	-0.0001
-0.001051	0.0011173	-0.0003
-0.00054925	0.0005819	-0.0002
-0.00054925	0.0005819	-0.0002
-0.0011004	0.0011962	-0.0004
-0.0010627	0.0012083	-0.0002
-0.0009947	0.0011866	-0.0002
-0.0009309	0.0011616	0.0001
-0.0008955	0.0011461	0
-0.000869	0.0011712	0.0002
-0.0008565	0.0011976	0.0003
-0.0008619	0.0011845	0.0002
-0.0008794	0.0011916	0.0002
-0.0008647	0.0011808	0.0003
-0.0008157	0.0011363	0.0005
-0.0008025	0.0010996	0.0007
-0.00042495	0.0005539	0.0003
-0.00042495	0.0005539	0.0003
-0.0009148	0.0011023	0.0006
-0.0009633	0.0010878	0.0003
-0.0010047	0.0011013	0
-0.0010149	0.0011169	-0.0001
-0.0010011	0.0011251	-0.0002
-0.0010007	0.0011498	-0.0003
-0.0010076	0.0011917	-0.0004
-0.0010374	0.0012108	-0.0008
-0.0010618	0.0012215	-0.0009
-0.0010717	0.0012528	-0.001
-0.0010592	0.0013042	-0.0007
-0.00052965	0.00066085	-0.00025
-0.00052965	0.00066085	-0.00025
-0.0010542	0.001316	-0.0004
-0.0010322	0.0012967	-0.0003
-0.00095	0.0012091	-0.0001
-0.0008469	0.0011201	0.0004
-0.0008282	0.0010984	0.0006
-0.0008481	0.0010804	0.0007
-0.000878	0.0010451	0.0006
-0.0008942	0.0010365	0.0005
-0.0008843	0.0010054	0.0004
-0.0009013	0.0010145	0.0002
-0.000481	0.0005447	0
-0.000481	0.0005447	0
-0.0010245	0.0011735	-0.0002
-0.001068	0.0012297	-0.0005
-0.0010887	0.001261	-0.0006
-0.0010616	0.0012813	-0.0005
-0.0010041	0.00129	-0.0004
-0.000967	0.0012835	-0.0002
-0.0009817	0.001253	-0.0002
-0.001002	0.0012289	-0.0002
-0.0009813	0.0012092	0
-0.0009488	0.0011876	0.0003
-0.0009425	0.0011487	0.0003
-0.0004849	0.0005648	0.00015
-0.0004849	0.0005648	0.00015
-0.0009963	0.0011221	0.0002
-0.0010257	0.0011108	0
-0.0010522	0.0011279	-0.0002
-0.0010527	0.0011722	-0.0002
-0.0010137	0.0011916	0
-0.0009609	0.0011707	0.0001
-0.0009266	0.0011483	0.0002
-0.0009241	0.0011569	0.0003
-0.0009497	0.0011771	0.0002
-0.0009754	0.0012212	0.0001
-0.0010057	0.0012903	0.0002
-0.0009894	0.001311	0.0003
-0.0004684	0.0006288	0.00025
-0.0004684	0.0006288	0.00025
-0.0008848	0.0011926	0.0005
-0.0008438	0.0011207	0.0006
-0.0008192	0.0010325	0.0005
-0.0008451	0.0010176	0.0002
-0.0008899	0.0010642	0
-0.0009401	0.0011287	-0.0002
-0.0009837	0.0011973	-0.0003
-0.0010062	0.0012425	-0.0004
-0.0009882	0.0012378	-0.0003
-0.0009456	0.001187	-0.0002
-0.0009305	0.0011428	0
-0.0004689	0.0005669	0.0001
-0.0004689	0.0005669	0.0001
-0.0009757	0.0011327	0.0003
-0.0010423	0.0011736	0
-0.0010761	0.0012395	0
-0.0010534	0.0012637	-0.0001
-0.0010045	0.0012437	-0.0002
-0.0009469	0.0012048	0
-0.0009073	0.0011703	-0.0001
-0.0008616	0.0011076	0
-0.0008385	0.0010665	-0.0001
-0.0008549	0.0010638	-0.0001
-0.0008805	0.0010514	0
-0.0004628	0.00052345	-0.00005
-0.0004628	0.00052345	-0.00005
-0.0009984	0.0011062	-0.0003
-0.001068	0.0011788	-0.0006
-0.0011476	0.0012547	-0.0008
-0.0012148	0.0013265	-0.001
-0.0012159	0.001377	-0.0008
-0.0011246	0.0013503	-0.0005
-0.0010095	0.0012693	-0.0003
-0.000925	0.0012075	0.0002
-0.0008499	0.0011432	0.0002
-0.0008161	0.0011148	0.0006
-0.00039945	0.00056165	0.00025
-0.00039945	0.00056165	0.00025
-0.0008271	0.0011171	0.0007
-0.000862	0.0011196	0.0004
-0.0009412	0.0011165	0
-0.0009459	0.0011344	-0.0001
-0.0009516	0.0011446	-0.0001
-0.0009392	0.0011459	-0.0001
-0.0009529	0.0011403	0.0001
-0.0009708	0.0011321	0
-0.0009978	0.0011541	0
-0.0009968	0.0011923	0
-0.0010057	0.0012162	-0.0001
-0.0004874	0.00060155	0
-0.0004874	0.00060155	0
-0.0009508	0.0011733	-0.0001
-0.0009208	0.001184	0.0001
-0.0009035	0.0012049	0
-0.0009155	0.0012262	-0.0001
-0.0009065	0.0011965	0
-0.0008779	0.0011259	0.0002
-0.0008856	0.0010612	0.0003
-0.0009444	0.0010677	0.0003
-0.0010382	0.001145	0
-0.0011241	0.0012426	0
-0.0011753	0.0012949	-0.0001
-0.0012068	0.0013207	-0.0004
-0.00058555	0.00065305	-0.00025
-0.00058555	0.00065305	-0.00025
-0.0010894	0.0012534	-0.0005
-0.0010084	0.0012019	-0.0004
-0.0009697	0.0011744	-0.0004
-0.0009619	0.0011729	-0.0004
-0.0009662	0.001182	-0.0004
-0.0009663	0.001199	-0.0003
-0.0009347	0.0012046	-0.0004
-0.000883	0.0011719	-0.0002
-0.0008456	0.0011243	0.0001
-0.0008485	0.0010608	0.0001
-0.0008853	0.0010489	0.0001
-0.0004679	0.00054845	0.00005
-0.0004679	0.00054845	0.00005
-0.0009806	0.001129	0
-0.0010198	0.0011789	0
-0.0010408	0.0012064	0.0001
-0.0010229	0.0012109	0.0002
-0.0009945	0.0012239	0.0003
-0.0009982	0.0012708	0
-0.0009983	0.0013293	-0.0001
-0.0009967	0.0013541	-0.0002
-0.0009738	0.0013347	-0.0001
-0.0009064	0.0012904	0.0001
-0.0008204	0.0011857	0.0003
-0.0004019	0.0005423	0.0001
-0.0004019	0.0005423	0.0001
-0.0008635	0.0010528	-0.0001
-0.0009779	0.001071	-0.0004
-0.0010834	0.0011332	-0.0005
-0.0011202	0.0011577	-0.0004
-0.0010965	0.0011653	-0.0004
-0.0010446	0.0011724	-0.0004
-0.0009861	0.0011851	-0.0003
-0.0009555	0.001185	-0.0001
-0.0009468	0.0011987	0.0001
-0.0009134	0.0012341	0.0006
-0.0008602	0.0012645	0.001
-0.0004035	0.0006355	0.0006
-0.0004035	0.0006355	0.0006
-0.0007907	0.0012562	0.0013
-0.0007963	0.0012225	0.0011
-0.0007922	0.0011565	0.0012
-0.0008104	0.0011105	0.001
-0.0008496	0.0011209	0.0007
-0.0008854	0.0011275	0.0002
-0.0009493	0.0011217	-0.0001
-0.0010244	0.0011198	-0.0004
-0.0010721	0.0011361	-0.0005
-0.0010701	0.0011884	-0.0004
-0.0010719	0.0012181	-0.0005
-0.0005564	0.0006193	-0.00035
-0.0005564	0.0006193	-0.00035
-0.0011252	0.0012603	-0.0007
-0.001083	0.0012677	-0.0005
-0.0009985	0.0012496	-0.0002
-0.0009258	0.0011957	-0.0001
-0.0008969	0.0011733	-0.0002
-0.0009155	0.0011713	-0.0003
-0.0009301	0.0011532	-0.0003
-0.0009517	0.0011676	-0.0001
-0.0009305	0.0011802	0.0001
-0.0009085	0.0011772	0.0004
-0.0008876	0.0011393	0.0006
-0.0004459	0.0005464	0.00035
-0.0004459	0.0005464	0.00035
-0.0009109	0.0010993	0.0007
-0.0009311	0.0010915	0.0007
-0.0009542	0.0010923	0.0004
-0.0010138	0.0011484	0
-0.0010694	0.0012042	-0.0003
-0.0010992	0.0012092	-0.0006
-0.001116	0.0011958	-0.001
-0.0011019	0.0011862	-0.0011
-0.0010699	0.0011798	-0.0011
-0.001055	0.001212	-0.0007
-0.0010848	0.001265	-0.0004
-0.0005613	0.0006399	-0.00015
-0.0005613	0.0006399	-0.00015
-0.0010895	0.0012576	0
-0.0010409	0.001209	0.0005
-0.0009936	0.0011608	0.0007
-0.0010217	0.0011679	0.0002
